age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
53,technician,married,secondary,no,195,yes,no,cellular,19,may,1,90,6,success,yes
37,management,married,tertiary,no,3236,no,no,cellular,20,may,2,202,5,other,yes
47,blue-collar,married,secondary,no,1568,yes,no,cellular,21,may,3,91,8,success,yes
46,self-employed,married,secondary,no,706,no,no,cellular,21,may,1,386,3,failure,yes
31,unemployed,single,secondary,no,2616,no,no,cellular,21,may,1,185,2,other,yes
21,student,single,secondary,no,215,no,no,cellular,24,may,1,89,7,success,yes
71,retired,married,primary,no,3230,no,no,cellular,24,may,2,133,3,failure,yes
52,admin.,single,secondary,no,726,yes,no,cellular,24,may,1,378,9,failure,yes
25,student,single,secondary,no,3713,no,no,cellular,24,may,2,353,3,other,yes
30,admin.,single,secondary,no,265,yes,no,cellular,25,may,1,181,2,success,yes
59,management,married,primary,no,1727,no,no,telephone,25,may,4,358,2,failure,yes
33,services,single,secondary,no,2881,no,no,cellular,26,may,1,328,1,success,yes
31,technician,single,secondary,no,846,no,no,cellular,26,may,3,205,2,failure,yes
40,technician,married,secondary,no,2266,no,no,cellular,26,may,3,89,7,other,yes
67,retired,married,primary,no,1430,no,no,telephone,26,may,2,135,5,success,yes
46,housemaid,married,secondary,no,38,no,no,cellular,27,may,3,183,1,success,yes
60,unemployed,married,secondary,no,1047,no,no,cellular,27,may,3,279,4,success,yes
36,technician,married,secondary,no,1368,no,no,cellular,1,jun,1,292,5,failure,yes
33,admin.,single,tertiary,no,272,yes,no,cellular,1,jun,1,237,2,failure,yes
28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,jun,2,91,12,success,yes
28,services,single,secondary,no,168,no,no,cellular,1,jun,3,140,2,success,yes
28,management,single,tertiary,no,223,yes,no,cellular,1,jun,1,278,3,success,yes
49,admin.,single,tertiary,no,228,yes,no,cellular,2,jun,1,92,1,success,yes
27,blue-collar,single,tertiary,no,644,no,no,cellular,2,jun,1,182,1,success,yes
28,admin.,married,secondary,no,330,no,no,cellular,2,jun,2,182,4,success,yes
30,technician,single,secondary,no,1165,no,no,cellular,4,jun,2,183,3,success,yes
38,admin.,married,secondary,no,0,yes,no,cellular,8,jun,1,181,2,success,yes
36,technician,divorced,secondary,no,2823,yes,no,cellular,8,jun,1,371,6,failure,yes
28,management,single,tertiary,no,187,no,no,cellular,9,jun,1,92,1,success,yes
80,retired,married,secondary,no,8304,no,no,telephone,9,jun,1,64,12,failure,yes
31,management,single,tertiary,no,147,no,no,cellular,9,jun,2,92,3,success,yes
39,services,married,secondary,no,323,no,no,cellular,9,jun,2,188,6,failure,yes
36,management,married,tertiary,no,495,no,no,cellular,14,jun,1,94,9,success,yes
30,technician,single,secondary,no,2371,no,no,cellular,14,jun,1,384,2,other,yes
56,admin.,married,secondary,no,602,no,no,cellular,14,jun,1,130,8,success,yes
71,retired,divorced,primary,no,275,no,no,cellular,14,jun,1,425,1,success,yes
26,services,single,tertiary,no,12,no,no,cellular,14,jun,1,181,10,failure,yes
62,retired,married,primary,no,1742,no,no,cellular,14,jun,2,98,6,other,yes
68,retired,divorced,primary,no,2027,no,no,cellular,15,jun,2,92,2,success,yes
37,admin.,married,tertiary,no,3221,no,no,cellular,15,jun,2,376,13,other,yes
27,management,single,tertiary,no,1720,no,no,cellular,15,jun,1,224,3,success,yes
45,technician,single,tertiary,no,2033,no,no,cellular,15,jun,5,285,2,success,yes
66,housemaid,married,primary,no,1230,no,no,cellular,16,jun,6,181,3,success,yes
30,management,single,tertiary,no,572,no,no,cellular,17,jun,3,183,2,success,yes
39,technician,single,secondary,no,1435,no,no,cellular,17,jun,1,296,19,other,yes
34,management,married,tertiary,no,3301,yes,no,cellular,17,jun,2,227,4,failure,yes
46,blue-collar,married,secondary,no,1723,no,no,cellular,17,jun,2,52,7,failure,yes
52,blue-collar,married,secondary,no,955,no,yes,cellular,17,jun,2,134,4,success,yes
25,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,1,92,1,success,yes
57,management,divorced,tertiary,no,3287,no,no,cellular,22,jun,1,84,3,success,yes
64,retired,divorced,primary,no,109,no,no,cellular,23,jun,1,225,2,success,yes
33,management,single,tertiary,no,224,no,no,cellular,23,jun,2,107,2,success,yes
36,management,single,tertiary,no,538,no,no,cellular,23,jun,1,183,5,success,yes
25,student,single,secondary,no,1957,no,no,cellular,24,jun,4,385,1,failure,yes
43,services,married,secondary,no,774,no,no,cellular,24,jun,1,91,2,success,yes
49,management,married,tertiary,no,1167,yes,yes,cellular,25,jun,6,150,8,failure,yes
42,technician,divorced,tertiary,no,2611,yes,no,cellular,25,jun,1,389,3,failure,yes
27,blue-collar,single,secondary,no,3145,no,no,cellular,25,jun,1,179,2,success,yes
37,technician,married,tertiary,no,122,no,no,cellular,25,jun,2,318,3,other,yes
47,management,single,tertiary,no,334,yes,no,cellular,28,jun,3,94,9,success,yes
38,management,single,tertiary,no,623,no,no,cellular,28,jun,4,144,4,other,yes
48,management,single,tertiary,no,86,no,no,cellular,28,jun,3,186,6,other,yes
55,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,1,94,3,other,yes
39,technician,single,tertiary,no,393,no,no,cellular,28,jun,1,94,1,success,yes
67,retired,married,primary,no,2391,no,no,cellular,28,jun,6,186,10,other,yes
60,retired,married,secondary,no,11,no,no,cellular,29,jun,1,586,2,failure,yes
58,blue-collar,married,primary,no,3109,no,no,cellular,29,jun,1,287,4,success,yes
41,admin.,married,secondary,no,3126,yes,no,cellular,29,jun,1,91,7,failure,yes
23,services,single,secondary,no,488,no,no,cellular,29,jun,1,91,3,success,yes
35,unemployed,married,secondary,no,978,no,no,cellular,29,jun,2,182,6,success,yes
33,management,single,tertiary,no,718,yes,no,cellular,29,jun,1,84,3,success,yes
48,admin.,single,secondary,no,1544,yes,no,telephone,30,jun,1,450,2,failure,yes
43,management,single,tertiary,no,0,no,no,cellular,30,jun,2,296,1,failure,yes
74,retired,divorced,primary,no,29080,no,no,cellular,30,jun,5,93,4,other,yes
32,management,single,tertiary,no,12569,no,no,cellular,1,jul,2,295,2,success,yes
63,retired,married,secondary,no,2896,no,no,cellular,1,jul,1,119,2,success,yes
39,management,divorced,tertiary,no,224,no,no,cellular,2,jul,2,88,1,success,yes
30,technician,single,tertiary,no,0,yes,no,cellular,5,jul,1,424,8,success,yes
32,management,single,tertiary,no,623,no,no,cellular,6,jul,3,194,2,failure,yes
60,technician,married,secondary,no,259,no,no,cellular,6,jul,1,386,2,success,yes
37,technician,married,secondary,no,432,yes,no,cellular,6,jul,3,776,55,failure,yes
48,management,single,tertiary,no,159,no,no,telephone,7,jul,1,251,6,success,yes
52,services,married,secondary,no,657,no,no,telephone,7,jul,2,460,2,failure,yes
29,management,single,tertiary,no,1808,no,no,cellular,7,jul,2,433,1,success,yes
47,management,single,tertiary,no,6651,no,no,cellular,8,jul,1,412,2,failure,yes
70,retired,married,primary,no,2795,no,no,cellular,8,jul,1,181,2,success,yes
28,management,single,tertiary,yes,1414,yes,no,cellular,8,jul,1,521,1,failure,yes
31,self-employed,married,tertiary,no,2666,no,no,telephone,8,jul,2,148,9,other,yes
80,retired,married,secondary,no,668,no,no,telephone,8,jul,1,371,1,success,yes
29,management,single,tertiary,no,502,no,no,cellular,8,jul,1,87,5,failure,yes
38,admin.,married,secondary,no,1767,yes,no,cellular,9,jul,4,239,7,success,yes
35,self-employed,married,tertiary,no,2427,no,no,cellular,12,jul,3,158,7,other,yes
43,admin.,single,secondary,no,386,no,no,cellular,12,jul,3,529,1,failure,yes
57,retired,married,secondary,no,1044,no,no,telephone,12,jul,1,182,3,success,yes
31,management,single,tertiary,no,2907,yes,no,cellular,12,jul,1,194,3,failure,yes
25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,jul,2,91,10,success,yes
33,management,single,tertiary,no,1962,no,no,cellular,13,jul,1,181,1,failure,yes
79,retired,divorced,primary,no,2787,no,no,telephone,13,jul,1,377,1,success,yes
24,student,single,secondary,no,1123,no,no,cellular,13,jul,1,412,1,other,yes
26,blue-collar,single,secondary,no,2007,no,no,cellular,13,jul,3,182,2,success,yes
51,management,married,tertiary,no,3463,no,yes,cellular,13,jul,2,166,3,other,yes
70,retired,divorced,primary,no,482,no,no,telephone,14,jul,1,181,3,success,yes
53,technician,married,primary,no,6181,no,no,cellular,14,jul,2,209,3,other,yes
86,retired,married,primary,no,1255,no,no,telephone,14,jul,1,180,3,success,yes
35,management,married,secondary,no,724,yes,no,cellular,14,jul,2,415,1,failure,yes
28,student,single,secondary,no,205,no,no,cellular,14,jul,3,184,2,other,yes
66,retired,married,secondary,no,154,no,no,cellular,15,jul,5,181,2,failure,yes
30,management,single,tertiary,no,232,no,no,cellular,15,jul,1,91,1,success,yes
60,retired,divorced,tertiary,no,979,yes,no,cellular,15,jul,1,181,4,success,yes
46,admin.,married,secondary,no,5021,no,no,cellular,15,jul,1,182,1,success,yes
63,blue-collar,married,secondary,no,180,no,no,cellular,15,jul,2,182,5,success,yes
29,student,single,secondary,no,658,no,no,cellular,15,jul,2,244,4,other,yes
35,services,married,secondary,no,2918,no,yes,cellular,16,jul,2,407,3,success,yes
64,retired,married,secondary,no,588,no,no,cellular,16,jul,1,179,3,success,yes
22,student,single,primary,no,423,no,no,cellular,16,jul,1,179,10,success,yes
48,unemployed,married,secondary,no,817,no,no,cellular,16,jul,3,183,5,success,yes
33,technician,married,secondary,no,183,no,no,cellular,16,jul,2,182,3,other,yes
34,technician,married,secondary,no,806,no,no,cellular,19,jul,3,458,1,success,yes
46,technician,married,secondary,no,9299,no,no,cellular,19,jul,1,276,2,other,yes
36,management,divorced,tertiary,no,1057,no,no,cellular,19,jul,2,164,2,failure,yes
44,management,single,tertiary,no,1090,no,no,cellular,19,jul,4,532,2,other,yes
57,retired,married,secondary,no,3738,yes,no,cellular,20,jul,2,92,8,failure,yes
29,admin.,single,secondary,no,1277,no,no,cellular,20,jul,2,481,1,success,yes
35,admin.,single,secondary,no,321,no,no,cellular,21,jul,1,412,3,other,yes
24,admin.,single,secondary,no,1295,no,no,cellular,22,jul,2,92,1,success,yes
34,unemployed,single,tertiary,no,1974,no,no,cellular,22,jul,1,342,3,success,yes
27,admin.,married,tertiary,no,2855,no,no,cellular,22,jul,2,178,4,success,yes
34,technician,single,secondary,no,1279,yes,no,cellular,22,jul,2,160,8,other,yes
36,management,married,tertiary,no,203,no,no,cellular,23,jul,3,179,2,success,yes
35,management,married,tertiary,no,4124,yes,no,cellular,23,jul,2,445,7,other,yes
36,technician,divorced,secondary,no,1451,yes,no,cellular,23,jul,4,93,17,other,yes
30,student,single,tertiary,no,3026,no,no,cellular,23,jul,1,535,1,failure,yes
41,technician,single,tertiary,no,431,no,no,cellular,23,jul,1,88,5,failure,yes
82,retired,married,primary,no,243,no,no,cellular,26,jul,1,180,2,success,yes
37,technician,married,secondary,no,1707,yes,no,cellular,26,jul,2,784,3,failure,yes
61,self-employed,married,tertiary,no,10861,no,no,cellular,26,jul,2,259,3,success,yes
33,management,single,tertiary,no,373,no,yes,cellular,27,jul,1,180,4,failure,yes
45,technician,married,secondary,no,2776,yes,no,cellular,27,jul,2,181,1,success,yes
61,retired,married,secondary,no,1058,no,no,cellular,27,jul,2,91,3,success,yes
40,admin.,married,secondary,no,0,no,no,cellular,28,jul,2,182,11,success,yes
82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jul,5,181,4,failure,yes
27,student,single,tertiary,no,311,no,no,cellular,28,jul,1,148,4,success,yes
53,blue-collar,married,primary,no,306,no,no,cellular,28,jul,3,181,1,success,yes
54,management,married,tertiary,no,752,no,no,telephone,29,jul,5,491,4,other,yes
57,technician,married,tertiary,no,1181,no,no,cellular,29,jul,2,182,2,success,yes
31,management,single,tertiary,no,1761,yes,no,telephone,29,jul,3,440,3,failure,yes
35,unemployed,single,tertiary,no,154,no,no,cellular,29,jul,4,181,2,failure,yes
77,retired,married,secondary,no,4112,no,no,telephone,29,jul,1,184,3,success,yes
32,management,married,tertiary,no,6138,no,no,cellular,29,jul,2,90,9,failure,yes
69,retired,single,tertiary,no,2144,no,no,cellular,29,jul,1,184,4,success,yes
69,technician,married,tertiary,no,482,no,no,cellular,29,jul,1,267,1,failure,yes
34,admin.,married,tertiary,no,0,no,no,cellular,30,jul,1,183,2,success,yes
45,management,single,tertiary,no,4831,no,no,cellular,30,jul,3,182,11,success,yes
64,retired,married,primary,no,12067,no,no,telephone,30,jul,2,92,2,success,yes
35,technician,single,secondary,no,1227,no,no,cellular,30,jul,5,134,10,success,yes
34,management,single,tertiary,no,275,no,no,cellular,2,aug,2,455,23,other,yes
34,management,married,secondary,no,369,no,no,cellular,2,aug,3,342,4,failure,yes
53,admin.,single,secondary,no,2398,yes,no,cellular,2,aug,1,180,2,failure,yes
63,management,married,tertiary,no,2785,no,no,cellular,2,aug,2,392,3,success,yes
37,management,single,tertiary,no,62,yes,no,cellular,2,aug,2,272,8,success,yes
29,student,single,secondary,no,1377,yes,no,cellular,3,aug,1,446,2,success,yes
62,retired,married,secondary,no,569,no,no,cellular,3,aug,2,180,6,success,yes
34,technician,married,secondary,no,0,yes,no,cellular,3,aug,1,470,2,failure,yes
56,services,married,secondary,no,1989,no,no,cellular,3,aug,4,181,4,success,yes
48,housemaid,single,primary,no,46,no,no,cellular,3,aug,2,180,1,failure,yes
68,retired,married,tertiary,no,2812,no,no,cellular,3,aug,4,181,3,success,yes
43,blue-collar,married,primary,no,2952,no,no,cellular,3,aug,2,95,1,other,yes
62,retired,married,secondary,no,569,no,no,cellular,4,aug,1,1,8,success,yes
68,retired,married,tertiary,no,2812,no,no,cellular,4,aug,1,1,7,success,yes
38,management,married,tertiary,no,1199,no,no,cellular,4,aug,1,1,1,success,yes
63,entrepreneur,married,secondary,no,3904,no,no,telephone,4,aug,2,187,2,success,yes
45,admin.,married,secondary,no,205,no,no,cellular,4,aug,1,92,3,success,yes
59,unemployed,married,secondary,no,1625,no,no,cellular,4,aug,1,180,2,success,yes
35,unemployed,single,tertiary,no,415,no,no,cellular,4,aug,1,92,4,success,yes
32,management,married,tertiary,no,1812,no,no,cellular,4,aug,1,182,4,other,yes
33,technician,married,secondary,no,180,no,no,cellular,4,aug,1,435,3,failure,yes
48,housemaid,single,primary,no,46,no,no,cellular,4,aug,1,1,3,success,yes
38,services,married,secondary,no,4017,no,no,cellular,4,aug,1,96,3,success,yes
29,management,single,tertiary,no,437,no,no,cellular,5,aug,1,92,1,success,yes
38,technician,married,secondary,no,318,no,no,cellular,5,aug,1,182,6,success,yes
41,technician,single,tertiary,no,1646,yes,no,cellular,5,aug,3,92,8,success,yes
53,management,married,tertiary,no,3591,yes,no,cellular,5,aug,2,181,2,other,yes
56,management,divorced,tertiary,no,2037,no,no,cellular,5,aug,1,91,6,failure,yes
33,technician,single,secondary,no,2979,no,no,cellular,5,aug,2,437,1,failure,yes
34,admin.,divorced,secondary,no,661,yes,no,cellular,5,aug,2,183,10,failure,yes
34,management,single,tertiary,no,417,yes,no,cellular,5,aug,1,174,15,failure,yes
37,management,married,tertiary,no,2283,no,no,cellular,6,aug,2,92,4,success,yes
33,student,married,secondary,no,1536,no,no,cellular,6,aug,2,178,4,success,yes
61,blue-collar,married,primary,no,5,no,no,cellular,6,aug,2,94,3,success,yes
22,student,single,secondary,no,216,no,no,cellular,6,aug,1,179,2,success,yes
37,management,married,secondary,no,565,no,no,cellular,6,aug,1,93,3,failure,yes
45,admin.,married,secondary,no,476,no,no,cellular,6,aug,1,364,1,other,yes
35,admin.,single,secondary,no,-32,no,yes,cellular,6,aug,2,178,9,success,yes
31,blue-collar,single,secondary,no,228,no,no,cellular,6,aug,1,88,4,other,yes
60,technician,married,secondary,no,824,yes,no,cellular,9,aug,1,181,8,success,yes
33,management,married,tertiary,no,1514,no,no,cellular,10,aug,1,728,2,failure,yes
53,unemployed,married,secondary,no,94,no,no,cellular,10,aug,1,181,14,success,yes
30,technician,single,tertiary,no,2325,no,no,cellular,10,aug,1,127,7,failure,yes
56,technician,divorced,secondary,no,3450,no,no,cellular,10,aug,1,181,2,success,yes
38,entrepreneur,single,secondary,no,2543,no,no,cellular,10,aug,1,414,4,failure,yes
29,admin.,single,secondary,no,464,no,no,cellular,10,aug,2,518,1,failure,yes
61,retired,married,secondary,no,1853,no,no,telephone,10,aug,1,181,2,success,yes
62,blue-collar,married,secondary,no,272,no,no,cellular,11,aug,1,286,2,failure,yes
65,entrepreneur,married,tertiary,no,2331,no,no,telephone,11,aug,1,183,2,success,yes
70,retired,married,primary,no,324,no,no,cellular,11,aug,1,308,6,other,yes
60,technician,married,secondary,no,116,no,no,cellular,11,aug,2,181,8,success,yes
30,student,single,secondary,no,1779,no,no,cellular,11,aug,1,433,1,success,yes
51,management,married,tertiary,no,346,no,no,cellular,11,aug,1,180,6,success,yes
36,self-employed,single,tertiary,no,353,no,no,cellular,11,aug,2,181,2,success,yes
42,management,married,tertiary,no,27696,no,no,cellular,11,aug,1,91,7,success,yes
58,management,married,secondary,no,2155,no,yes,cellular,11,aug,2,182,7,success,yes
43,blue-collar,married,secondary,no,413,yes,no,cellular,12,aug,2,182,4,success,yes
77,retired,married,primary,no,2590,no,no,telephone,12,aug,1,178,20,failure,yes
34,blue-collar,married,secondary,no,320,yes,no,cellular,12,aug,1,828,2,failure,yes
35,blue-collar,married,secondary,no,1454,yes,no,cellular,12,aug,1,182,4,success,yes
39,blue-collar,married,secondary,no,1382,yes,no,cellular,12,aug,1,182,2,success,yes
35,self-employed,married,tertiary,no,2427,no,no,cellular,12,aug,3,31,10,success,yes
48,unemployed,married,secondary,no,926,no,no,cellular,12,aug,2,178,10,success,yes
26,unemployed,single,secondary,no,632,no,no,cellular,12,aug,3,181,1,success,yes
49,services,married,primary,no,1830,yes,no,cellular,13,aug,1,179,1,success,yes
